Date,Open,High,Low,Close,Adj Close,Volume
2016-07-14,134000.000000,134500.000000,131000.000000,131500.000000,113071.640625,688220
2016-07-15,132000.000000,134000.000000,132000.000000,133000.000000,114361.429688,608594
2016-07-18,133000.000000,134000.000000,131000.000000,132000.000000,113501.570313,417748
2016-07-19,131500.000000,132000.000000,130000.000000,130000.000000,111781.859375,630163
2016-07-20,129500.000000,131000.000000,129000.000000,129500.000000,111351.929688,513880
2016-07-21,130000.000000,131000.000000,128500.000000,130000.000000,111781.859375,459440
2016-07-22,130000.000000,130500.000000,129000.000000,129000.000000,110921.984375,364418
2016-07-25,129500.000000,136000.000000,129500.000000,135500.000000,116511.078125,1182857
2016-07-26,135000.000000,139500.000000,134000.000000,136000.000000,116941.015625,1125762
2016-07-27,137000.000000,137500.000000,135000.000000,137000.000000,117800.867188,450182
2016-07-28,137500.000000,138000.000000,135000.000000,136000.000000,116941.015625,451570
2016-07-29,135000.000000,136000.000000,132000.000000,132000.000000,113501.570313,698032
2016-08-01,132500.000000,136000.000000,132500.000000,135500.000000,116511.078125,510753
2016-08-02,135500.000000,135500.000000,133000.000000,134000.000000,115221.296875,383193
2016-08-03,133000.000000,134000.000000,130500.000000,132000.000000,113501.570313,393748
2016-08-04,132500.000000,133000.000000,129500.000000,130500.000000,112211.773438,552854
2016-08-05,130500.000000,133000.000000,130500.000000,133000.000000,114361.429688,432472
2016-08-08,134000.000000,134000.000000,132000.000000,133000.000000,114361.429688,367241
2016-08-09,135000.000000,137000.000000,134500.000000,136500.000000,117370.960938,590729
2016-08-10,135500.000000,137000.000000,134000.000000,134000.000000,115221.296875,495316
2016-08-11,134000.000000,135000.000000,133500.000000,134500.000000,115651.218750,340296
2016-08-12,135000.000000,136000.000000,134500.000000,136000.000000,116941.015625,441448
2016-08-16,136000.000000,137000.000000,133000.000000,133000.000000,114361.429688,564040
2016-08-17,133500.000000,135000.000000,133000.000000,135000.000000,116081.148438,456621
2016-08-18,134500.000000,135000.000000,132000.000000,132500.000000,113931.500000,501557
2016-08-19,133000.000000,134000.000000,132000.000000,132500.000000,113931.500000,375138
2016-08-22,132500.000000,133000.000000,131000.000000,132000.000000,113501.570313,400250
2016-08-23,133000.000000,134500.000000,132000.000000,132500.000000,113931.500000,421660
2016-08-24,132000.000000,135500.000000,131500.000000,135500.000000,116511.078125,725511
2016-08-25,136000.000000,138000.000000,134000.000000,136500.000000,117370.960938,880226
2016-08-26,136500.000000,137000.000000,135000.000000,135500.000000,116511.078125,426273
2016-08-29,134000.000000,134500.000000,133000.000000,134000.000000,115221.296875,328229
2016-08-30,133500.000000,135000.000000,132500.000000,132500.000000,113931.500000,331306
2016-08-31,132000.000000,133500.000000,131000.000000,133000.000000,114361.429688,621524
2016-09-01,133000.000000,133500.000000,131500.000000,131500.000000,113071.640625,572941
2016-09-02,132500.000000,136500.000000,132000.000000,135000.000000,116081.148438,1129376
2016-09-05,136000.000000,139000.000000,136000.000000,139000.000000,119520.609375,681920
2016-09-06,138500.000000,140000.000000,138000.000000,139500.000000,119950.507813,455216
2016-09-07,139500.000000,140500.000000,138000.000000,139000.000000,119520.609375,515978
2016-09-08,139000.000000,140000.000000,136500.000000,139000.000000,119520.609375,604332
2016-09-09,138000.000000,140000.000000,137500.000000,139500.000000,119950.507813,430914
2016-09-12,138500.000000,139500.000000,137500.000000,138500.000000,119090.679688,447847
2016-09-13,140000.000000,140500.000000,138000.000000,138500.000000,119090.679688,560421
2016-09-19,137000.000000,139500.000000,136000.000000,137000.000000,117800.867188,536712
2016-09-20,137000.000000,139500.000000,136500.000000,138500.000000,119090.679688,517081
2016-09-21,137500.000000,138500.000000,136500.000000,138000.000000,118660.734375,464658
2016-09-22,138000.000000,139500.000000,137500.000000,138000.000000,118660.734375,360424
2016-09-23,139500.000000,142000.000000,139000.000000,142000.000000,122100.156250,595938
2016-09-26,140500.000000,141500.000000,139000.000000,140500.000000,120810.398438,444564
2016-09-27,140000.000000,142000.000000,138500.000000,141500.000000,121670.242188,451975
2016-09-28,141000.000000,141500.000000,138000.000000,138500.000000,119090.679688,513300
2016-09-29,138500.000000,139500.000000,138000.000000,139500.000000,119950.507813,473726
2016-09-30,138500.000000,139500.000000,135000.000000,135500.000000,116511.078125,617732
2016-10-04,138500.000000,141000.000000,137500.000000,139000.000000,119520.609375,707562
2016-10-05,137500.000000,140500.000000,136500.000000,140000.000000,120380.453125,549606
2016-10-06,139000.000000,140000.000000,138500.000000,139000.000000,119520.609375,271808
2016-10-07,138500.000000,139000.000000,135500.000000,136500.000000,117370.960938,449894
2016-10-10,134000.000000,135000.000000,131000.000000,133500.000000,114791.367188,687120
2016-10-11,135000.000000,135500.000000,133500.000000,134500.000000,115651.218750,355273
2016-10-12,134500.000000,137000.000000,133500.000000,136500.000000,117370.960938,418529
2016-10-13,136500.000000,137000.000000,133500.000000,134000.000000,115221.296875,444173
2016-10-14,133500.000000,135000.000000,133000.000000,133000.000000,114361.429688,385561
2016-10-17,134500.000000,136500.000000,133000.000000,133000.000000,114361.429688,552827
2016-10-18,133500.000000,135500.000000,132500.000000,134500.000000,115651.218750,357363
2016-10-19,134500.000000,135500.000000,132500.000000,133000.000000,114361.429688,474445
2016-10-20,133500.000000,134000.000000,131500.000000,132000.000000,113501.570313,411425
2016-10-21,132500.000000,135000.000000,132000.000000,133500.000000,114791.367188,375157
2016-10-24,134500.000000,134500.000000,133500.000000,134500.000000,115651.218750,256889
2016-10-25,135000.000000,139500.000000,134500.000000,138000.000000,118660.734375,863431
2016-10-26,137500.000000,138500.000000,135000.000000,137500.000000,118230.789063,551856
